Date,Price,Type,RMSE
2020-05-13,197.13355768606766,Actual,
2020-05-14,196.08664670338572,Actual,
2020-05-15,196.623299455913,Actual,
2020-05-18,197.809003610576,Actual,
2020-05-19,198.52795692124107,Actual,
2020-05-20,199.5240046070469,Actual,
2020-05-21,198.76720951847744,Actual,
2020-05-22,197.34539885173558,Actual,
2020-05-25,198.84673250369107,Actual,
2020-05-26,198.52405266484894,Actual,
2020-05-27,198.2732196483939,Actual,
2020-05-28,199.60141379024296,Actual,
2020-05-29,200.1576437996436,Actual,
2020-06-01,200.61353157172522,Actual,
2020-06-02,202.77853391662632,Actual,
2020-06-03,202.13501568624616,Actual,
2020-06-04,203.0628558143274,Actual,
2020-06-05,203.1198689392245,Actual,
2020-06-08,203.38846121808774,Actual,
2020-06-09,204.91692964450027,Actual,
2020-06-10,205.4247654007899,Actual,
2020-06-11,205.96306147983952,Actual,
2020-06-12,207.03556881714934,Actual,
2020-06-15,206.67061608760645,Actual,
2020-06-16,205.83140642026743,Actual,
2020-06-17,204.78659722624639,Actual,
2020-06-18,202.82024063687038,Actual,
2020-06-19,204.8764477668107,Actual,
2020-06-22,203.77323940108903,Actual,
2020-06-23,203.55198577750326,Actual,
2020-06-24,203.27517247761432,Actual,
2020-06-25,203.58257917542343,Actual,
2020-06-26,204.39831638796272,Actual,
2020-06-29,205.25878987632248,Actual,
2020-06-30,204.67571243775353,Actual,
2020-07-01,204.50859072396713,Actual,
2020-07-02,204.79117067445543,Actual,
2020-07-03,204.54247954827187,Actual,
2020-07-06,206.14982512429188,Actual,
2020-07-07,206.64080007593012,Actual,
2020-07-08,207.37567786197994,Actual,
2020-07-09,208.03855913064734,Actual,
2020-07-10,209.21203298813268,Actual,
2020-07-13,209.39305454683637,Actual,
2020-07-14,208.09622259888053,Actual,
2020-07-15,208.49591055063317,Actual,
2020-07-16,207.84455365684136,Actual,
2020-07-17,207.31593697509157,Actual,
2020-07-20,207.90230099384667,Actual,
2020-07-21,209.1405840652803,Actual,
2020-07-22,209.16185564201638,Actual,
2020-07-23,209.47068865461534,Actual,
2020-07-24,211.1729035992506,Actual,
2020-07-27,211.41365677873915,Actual,
2020-07-28,214.01533989291954,Actual,
2020-07-29,214.5808495385511,Actual,
2020-07-30,212.82008677939527,Actual,
2020-07-31,213.5734284004998,Actual,
2020-08-03,213.9545867853826,Actual,
2020-08-04,215.24433953946533,Actual,
2020-08-05,215.9175208907353,Actual,
2020-08-06,215.7790649067515,Actual,
2020-08-07,214.55476667046213,Actual,
2020-08-10,214.34574341317614,Actual,
2020-08-11,213.49522295896682,Actual,
2020-08-12,212.9146995091621,Actual,
2020-08-13,213.5032779135827,Actual,
2020-08-14,215.17318241793413,Actual,
2020-08-17,215.5678539477571,Actual,
2020-08-18,214.3719708857219,Actual,
2020-08-19,214.81657355394208,Actual,
2020-08-20,216.0132050405877,Actual,
2020-08-21,215.40342213626832,Actual,
2020-08-24,215.26940496959543,Actual,
2020-08-25,215.28409316432462,Actual,
2020-08-26,214.49919485124238,Actual,
2020-08-27,215.14747528508624,Actual,
2020-08-28,215.02652713647848,Actual,
2020-08-31,215.4460595803855,Actual,
2020-09-01,214.55856740258338,Actual,
2020-09-02,214.12110910226,Actual,
2020-09-03,214.84349046008776,Actual,
2020-09-04,214.47065730799596,Actual,
2020-09-07,216.19762115922939,Actual,
2020-09-08,215.7979849736148,Actual,
2020-09-09,216.02266969936667,Actual,
2020-09-10,216.95526053123976,Actual,
2020-09-11,215.53689479830672,Actual,
2020-09-14,213.77608598632597,Actual,
2020-09-15,212.25042967175585,Actual,
2020-09-16,213.51301377518305,Actual,
2020-09-17,212.9611556292906,Actual,
2020-09-18,215.51935491495885,Actual,
2020-09-21,214.95510731630145,Actual,
2020-09-22,215.1396586194985,Actual,
2020-09-23,216.68176857206637,Actual,
2020-09-24,218.6878614602255,Actual,
2020-09-25,220.7493650368619,Actual,
2020-09-28,221.95773126745502,Actual,
2020-09-29,222.9817937932665,Actual,
2020-09-30,223.57432074246768,Actual,
2020-10-01,224.35268181863432,Actual,
2020-10-02,223.80149610230578,Actual,
2020-10-05,222.98329721888348,Actual,
2020-10-06,222.9799227614725,Actual,
2020-10-07,222.80973813894758,Actual,
2020-10-08,222.35651008962031,Actual,
2020-10-09,223.052897537077,Actual,
2020-10-12,224.0082027456475,Actual,
2020-10-13,224.09660963193937,Actual,
2020-10-14,225.57413971299462,Actual,
2020-10-15,224.43245059886112,Actual,
2020-10-16,224.23879113958142,Actual,
2020-10-19,223.52196881897862,Actual,
2020-10-20,221.65543220190557,Actual,
2020-10-21,221.57275151606285,Actual,
2020-10-22,221.45100400767956,Actual,
2020-10-23,222.9644537509217,Actual,
2020-10-26,223.59526543547648,Actual,
2020-10-27,222.57107861114727,Actual,
2020-10-28,224.42517117748145,Actual,
2020-10-29,225.6462048730068,Actual,
2020-10-30,226.22830257647541,Actual,
2020-11-02,226.0018184776256,Actual,
2020-11-03,225.0423792409021,Actual,
2020-11-04,224.67017246483107,Actual,
2020-11-05,225.75892108453525,Actual,
2020-11-06,227.64350739046984,Actual,
2020-11-09,229.18675091874204,Actual,
2020-11-10,228.69790149695575,Actual,
2020-11-11,227.57828406366676,Actual,
2020-11-12,227.71917031057797,Actual,
2020-11-13,225.9507309450151,Actual,
2020-11-16,226.2738986591999,Actual,
2020-11-17,226.1262960729012,Actual,
2020-11-18,225.66025957103295,Actual,
2020-11-19,224.06555650376617,Actual,
2020-11-20,224.57915661033587,Actual,
2020-11-23,224.04645577067396,Actual,
2020-11-24,222.8765389349637,Actual,
2020-11-25,220.00427672168206,Actual,
2020-11-26,219.9767618166314,Actual,
2020-11-27,221.74901341330116,Actual,
2020-11-30,223.41027262784903,Actual,
2020-12-01,222.95317637126277,Actual,
2020-12-02,222.35096431090096,Actual,
2020-12-03,222.819738566976,Actual,
2020-12-04,221.8213531277877,Actual,
2020-12-07,222.12314502760717,Actual,
2020-12-08,222.88922530599186,Actual,
2020-12-09,224.11615852987615,Actual,
2020-12-10,224.0160044533962,Actual,
2020-12-11,223.81233070321923,Actual,
2020-12-14,222.93434811646267,Actual,
2020-12-15,222.10746776242283,Actual,
2020-12-16,221.88098887052132,Actual,
2020-12-17,222.24835437733748,Actual,
2020-12-18,223.16193900357075,Actual,
2020-12-21,222.35876005289037,Actual,
2020-12-22,223.8514486218499,Actual,
2020-12-23,223.58032502080732,Actual,
2020-12-24,223.5589577264589,Actual,
2020-12-25,222.8117460473111,Actual,
2020-12-28,220.38750578703815,Actual,
2020-12-29,221.2715511833992,Actual,
2020-12-30,222.0083950804916,Actual,
2020-12-31,221.7270675233734,Actual,
2021-01-01,221.79405824059825,Actual,
2021-01-04,222.30999745830235,Actual,
2021-01-05,220.74745160141583,Actual,
2021-01-06,220.2183989240695,Actual,
2021-01-07,221.01266360369135,Actual,
2021-01-08,219.75837418052208,Actual,
2021-01-11,220.05193211268875,Actual,
2021-01-12,218.69535030806531,Actual,
2021-01-13,219.16178029049885,Actual,
2021-01-14,219.12613880820138,Actual,
2021-01-15,217.51100699229585,Actual,
2021-01-18,218.67574634675304,Actual,
2021-01-19,217.94115476995498,Actual,
2021-01-20,217.1309023329406,Actual,
2021-01-21,217.33147153017154,Actual,
2021-01-22,218.48010887960027,Actual,
2021-01-25,217.46428706062187,Actual,
2021-01-26,217.52596691046983,Actual,
2021-01-27,217.95478341080042,Actual,
2021-01-28,218.64788901806355,Actual,
2021-01-29,218.82433057334077,Actual,
2021-02-01,218.45730273425744,Actual,
2021-02-02,217.62971251360875,Actual,
2021-02-03,217.7158563966551,Actual,
2021-02-04,216.64371738466951,Actual,
2021-02-05,213.7223669011749,Actual,
2021-02-08,214.15892670533256,Actual,
2021-02-09,215.06286154641876,Actual,
2021-02-10,212.69992911087692,Actual,
2021-02-11,211.69019840616699,Actual,
2021-02-12,212.3093526671722,Actual,
2021-02-15,214.3668481368839,Actual,
2021-02-16,214.3876418445593,Actual,
2021-02-17,213.65963890333018,Actual,
2021-02-18,213.47674246222533,Actual,
2021-02-19,214.8516188813735,Actual,
2021-02-22,214.20565470224898,Actual,
2021-02-23,213.40646269559872,Actual,
2021-02-24,212.92371917341669,Actual,
2021-02-25,211.97039056515797,Actual,
2021-02-26,212.09306088115278,Actual,
2021-03-01,213.71773933962234,Actual,
2021-03-02,214.04081861273835,Actual,
2021-03-03,213.78846511061207,Actual,
2021-03-04,213.4966538416965,Actual,
2021-03-05,211.93346303299987,Actual,
2021-03-08,212.81657281014702,Actual,
2021-03-09,212.73873561313422,Actual,
2021-03-10,212.5582556995436,Actual,
2021-03-11,215.75136326738846,Actual,
2021-03-12,216.05011617575414,Actual,
2021-03-15,215.29832512565895,Actual,
2021-03-16,214.8719675294534,Actual,
2021-03-17,216.02041323865018,Actual,
2021-03-18,216.13368364918793,Actual,
2021-03-19,214.69540567087057,Actual,
2021-03-22,215.61463460544576,Actual,
2021-03-23,214.94649051990677,Actual,
2021-03-24,216.8197882961243,Actual,
2021-03-25,217.89983636183894,Actual,
2021-03-26,217.45251446618022,Actual,
2021-03-29,218.73353082791533,Actual,
2021-03-30,218.80138633844274,Actual,
2021-03-31,219.65416001356493,Actual,
2021-04-01,220.13889283085942,Actual,
2021-04-02,219.29253617586855,Actual,
2021-04-05,218.6489863435511,Actual,
2021-04-06,219.67894716113224,Actual,
2021-04-07,219.3441718290257,Actual,
2021-04-08,218.9405233657837,Actual,
2021-04-09,217.98540078643435,Actual,
2021-04-12,218.40899985202782,Actual,
2021-04-13,220.47152477127096,Actual,
2021-04-14,219.4039918570167,Actual,
2021-04-15,219.42821131368945,Actual,
2021-04-16,220.84043186910486,Actual,
2021-04-19,220.76079047785916,Actual,
2021-04-20,221.2131622741089,Actual,
2021-04-21,220.150768745962,Actual,
2021-04-22,220.57907584316968,Actual,
2021-04-23,220.3919315781651,Actual,
2021-04-26,221.377661573845,Actual,
2021-04-27,222.56504762540973,Actual,
2021-04-28,225.15461126742835,Actual,
2021-04-29,225.73424444064193,Actual,
2021-04-30,226.0600407572241,Actual,
2021-05-03,226.25442505880142,Actual,
2021-05-04,225.90125876599075,Actual,
2021-05-05,226.23974260945243,Actual,
2021-05-06,225.94434119931339,Actual,
2021-05-07,226.112802175583,Actual,
2021-05-10,227.43039971119097,Actual,
2021-05-11,226.4238571459113,Actual,
2021-05-12,227.5637357070404,Actual,
2021-05-13,228.88085077438024,Actual,
2021-05-14,228.76278224738917,Actual,
2021-05-17,226.64092734838056,Actual,
2021-05-18,226.03310536128612,Actual,
2021-05-19,227.33009990784723,Actual,
2021-05-20,227.30723184554836,Actual,
2021-05-21,226.30792961325346,Actual,
2021-05-24,225.80315469202523,Actual,
2021-05-25,226.64377471852978,Actual,
2021-05-26,227.19050828673116,Actual,
2021-05-27,226.95157618756147,Actual,
2021-05-28,226.58475177574678,Actual,
2021-05-31,226.19299362670296,Actual,
2021-06-01,225.27058344220444,Actual,
2021-06-02,226.8859591316739,Actual,
2021-06-03,226.56363866246255,Actual,
2021-06-04,227.78079718328806,Actual,
2021-06-07,229.30211323521053,Actual,
2021-06-08,230.3004241333585,Actual,
2021-06-09,229.86880382064044,Actual,
2021-06-10,230.27253391097702,Actual,
2021-06-11,230.24833830458613,Actual,
2021-06-14,229.344636443856,Actual,
2021-06-15,229.6689957255776,Actual,
2021-06-16,228.48995593441776,Actual,
2021-06-17,229.67763532287933,Actual,
2021-06-18,229.21301802558094,Actual,
2021-06-21,229.4141776814538,Actual,
2021-06-22,229.69746555299992,Actual,
2021-06-23,229.43856057929585,Actual,
2021-06-24,230.02525438077112,Actual,
2021-06-25,229.5503507241486,Actual,
2021-06-28,230.42164802160585,Actual,
2021-06-29,229.07566834135912,Actual,
2021-06-30,229.2020479209055,Actual,
2021-07-01,231.1409769199638,Actual,
2021-07-02,230.14064559535825,Actual,
2021-07-05,229.46290062483337,Actual,
2021-07-06,229.97680847449232,Actual,
2021-07-07,230.1563902564319,Actual,
2021-07-08,230.50702035570546,Actual,
2021-07-09,230.99620748585312,Actual,
2021-07-12,231.6309289544149,Actual,
2021-07-13,232.74062879637114,Actual,
2021-07-14,233.15044745329965,Actual,
2021-07-15,232.9091897986811,Actual,
2021-07-16,233.58176349988383,Actual,
2021-07-19,235.48164543477907,Actual,
2021-07-20,235.3490116883965,Actual,
2021-07-21,234.37448238372585,Actual,
2021-07-22,235.48156305301282,Actual,
2021-07-23,235.36118188905922,Actual,
2021-07-26,233.1885123430452,Actual,
2021-07-27,234.0359340201956,Actual,
2021-07-28,233.5006058342417,Actual,
2021-07-29,233.4100725519375,Actual,
2021-07-30,233.74205288250653,Actual,
2021-08-02,233.9325525622856,Actual,
2021-08-03,234.64200437942463,Actual,
2021-08-04,234.2065180088548,Actual,
2021-08-05,234.71962380703087,Actual,
2021-08-06,234.46007712944697,Actual,
2021-08-09,235.19888761033445,Actual,
2021-08-10,235.81425509434752,Actual,
2021-08-11,234.87881639230292,Actual,
2021-08-12,235.96479850847794,Actual,
2021-08-13,235.42883506336392,Actual,
2021-08-16,236.23689286164506,Actual,
2021-08-17,236.6041801750464,Actual,
2021-08-18,238.4423638518415,Actual,
2021-08-19,238.21889786946966,Actual,
2021-08-20,237.86958107335147,Actual,
2021-08-23,237.85016146746372,Actual,
2021-08-24,237.54698168462943,Actual,
2021-08-25,238.3469235865715,Actual,
2021-08-26,236.7306129781349,Actual,
2021-08-27,235.67693055898854,Actual,
2021-08-30,234.60912763740936,Actual,
2021-08-31,235.55943522938293,Actual,
2021-09-01,237.27004860196485,Actual,
2021-09-02,237.16559938342738,Actual,
2021-09-03,236.9967776602374,Actual,
2021-09-06,237.06682982335056,Actual,
2021-09-07,238.22870812595875,Actual,
2021-09-08,237.30135499176816,Actual,
2021-09-09,237.53972397450298,Actual,
2021-09-10,238.5149216042854,Actual,
2021-09-13,239.01601577422525,Actual,
2021-09-14,239.20559739082398,Actual,
2021-09-15,240.20664348339113,Actual,
2021-09-16,237.5034111903919,Actual,
2021-09-17,238.1812865099228,Actual,
2021-09-20,237.52721082679537,Actual,
2021-09-21,235.6965779299389,Actual,
2021-09-22,236.2077805294639,Actual,
2021-09-23,237.58143907462684,Actual,
2021-09-24,237.44399055999915,Actual,
2021-09-27,238.39686510720207,Actual,
2021-09-28,240.00914336519074,Actual,
2021-09-29,241.3240578187748,Actual,
2021-09-30,242.9640223481462,Actual,
2021-10-01,243.70614983921809,Actual,
2021-10-04,243.78158347811967,Actual,
2021-10-05,242.1796176662225,Actual,
2021-10-06,241.93355517809255,Actual,
2021-10-07,241.09030858277634,Actual,
2021-10-08,243.26125130027418,Actual,
2021-10-11,243.08536548784184,Actual,
2021-10-12,243.20857029462633,Actual,
2021-10-13,243.76005567066676,Actual,
2021-10-14,243.80365811703922,Actual,
2021-10-15,245.49870915747,Actual,
2021-10-18,244.87605979573556,Actual,
2021-10-19,245.0706672509728,Actual,
2021-10-20,244.32819666527473,Actual,
2021-10-21,243.00817415405405,Actual,
2021-10-22,242.39640506314876,Actual,
2021-10-25,242.35936826610035,Actual,
2021-10-26,241.93006604158307,Actual,
2021-10-27,241.23764506170923,Actual,
2021-10-28,239.83132759803738,Actual,
2021-10-29,239.7482220254087,Actual,
2021-11-01,238.2435016513777,Actual,
2021-11-02,239.0035576150673,Actual,
2021-11-03,239.0859973680018,Actual,
2021-11-04,237.6284458685369,Actual,
2021-11-05,237.31923679148701,Actual,
2021-11-08,236.56708038589645,Actual,
2021-11-09,236.88625489631562,Actual,
2021-11-10,238.22670534233876,Actual,
2021-11-11,236.351532872693,Actual,
2021-11-12,236.46655895184043,Actual,
2021-11-15,236.3064261562738,Actual,
2021-11-16,236.97776623272426,Actual,
2021-11-17,237.19096286096192,Actual,
2021-11-18,236.43899352922313,Actual,
2021-11-19,236.1199395935565,Actual,
2021-11-22,235.323913736753,Actual,
2021-11-23,236.3999208753516,Actual,
2021-11-24,236.42123252402354,Actual,
2021-11-25,238.32242320977656,Actual,
2021-11-26,238.2617623959619,Actual,
2021-11-29,237.55335562905145,Actual,
2021-11-30,236.03964123643863,Actual,
2021-12-01,234.23650156018272,Actual,
2021-12-02,232.65236561717722,Actual,
2021-12-03,232.9194922681887,Actual,
2021-12-06,233.4282172914186,Actual,
2021-12-07,231.84702658938647,Actual,
2021-12-08,232.74206490346262,Actual,
2021-12-09,232.25900385177917,Actual,
2021-12-10,232.40579686376472,Actual,
2021-12-13,234.01801749202014,Actual,
2021-12-14,234.91485680788568,Actual,
2021-12-15,234.64632615997985,Actual,
2021-12-16,233.75513393456458,Actual,
2021-12-17,231.60331853323527,Actual,
2021-12-20,230.88416521399284,Actual,
2021-12-21,230.67303497516514,Actual,
2021-12-22,229.68585544801397,Actual,
2021-12-23,229.55459848092167,Actual,
2021-12-24,229.63145036388045,Actual,
2021-12-27,229.40659438207234,Actual,
2021-12-28,228.7565918012489,Actual,
2021-12-29,228.92524647321562,Actual,
2021-12-30,229.36718712278503,Actual,
2021-12-31,228.2767880453422,Actual,
2022-01-03,229.68772042508846,Actual,
2022-01-04,229.5891322928042,Actual,
2022-01-05,229.60798191574904,Actual,
2022-01-06,230.31619633900561,Actual,
2022-01-07,230.5494124702691,Actual,
2022-01-10,231.50254910418235,Actual,
2022-01-11,231.7896732693842,Actual,
2022-01-12,231.17723589474375,Actual,
2022-01-13,231.53873941994985,Actual,
2022-01-14,230.39501321262918,Actual,
2022-01-17,230.50357291840572,Actual,
2022-01-18,230.47034292776124,Actual,
2022-01-19,230.2622260704887,Actual,
2022-01-20,230.13368855904977,Actual,
2022-01-21,228.2518395135521,Actual,
2022-01-24,227.70311460581115,Actual,
2022-01-25,227.79595950695227,Actual,
2022-01-26,227.95581589894968,Actual,
2022-01-27,226.92814075802372,Actual,
2022-01-28,228.19384859888842,Actual,
2022-01-31,227.3276737506739,Actual,
2022-02-01,228.29713095120064,Actual,
2022-02-02,228.72432531307234,Actual,
2022-02-03,228.07809800322855,Actual,
2022-02-04,229.85340889583804,Actual,
2022-02-07,228.65977206408155,Actual,
2022-02-08,229.57892623769158,Actual,
2022-02-09,230.57950855573455,Actual,
2022-02-10,229.90888834665787,Actual,
2022-02-11,231.30135364672222,Actual,
2022-02-14,231.05130713212327,Actual,
2022-02-15,231.34000076140313,Actual,
2022-02-16,231.60032260017437,Actual,
2022-02-17,231.4660138587038,Actual,
2022-02-18,232.27682213186358,Actual,
2022-02-21,233.0703108524158,Actual,
2022-02-22,231.3217788791776,Actual,
2022-02-23,232.62611912205577,Actual,
2022-02-24,230.9636271340201,Actual,
2022-02-25,231.99617333836176,Actual,
2022-02-28,233.12287847518934,Actual,
2022-03-01,232.03191204497415,Actual,
2022-03-02,231.62109775701956,Actual,
2022-03-03,230.5153930885336,Actual,
2022-03-04,230.30047205824488,Actual,
2022-03-07,229.99243777405914,Actual,
2022-03-08,230.77209830632847,Actual,
2022-03-09,232.0824070524481,Actual,
2022-03-10,233.47809086323804,Actual,
2022-03-11,232.91592283665975,Actual,
2022-03-14,232.70670096291522,Actual,
2022-03-15,231.02326277069426,Actual,
2022-03-16,230.2173927041981,Actual,
2022-03-17,231.18224433729554,Actual,
2022-03-18,232.79782716084378,Actual,
2022-03-21,231.56347828896386,Actual,
2022-03-22,230.971014029811,Actual,
2022-03-23,230.94460827285207,Actual,
2022-03-24,231.22476943167166,Actual,
2022-03-25,230.41516591175002,Actual,
2022-03-28,230.8392269562141,Actual,
2022-03-29,230.36538760914317,Actual,
2022-03-30,230.3509353382649,Actual,
2022-03-31,230.8972195862686,Actual,
2022-04-01,230.90364185607956,Actual,
2022-04-04,230.46725596555297,Actual,
2022-04-05,230.35764616162714,Actual,
2022-04-06,230.2692832024218,Actual,
2022-04-07,229.89927217253967,Actual,
2022-04-08,229.64047610987257,Actual,
2022-04-11,231.2391232803773,Actual,
2022-04-12,231.80004272831854,Actual,
2022-04-13,231.5045624102894,Actual,
2022-04-14,232.20151681480013,Actual,
2022-04-15,231.8676973250441,Actual,
2022-04-18,233.04082196263073,Actual,
2022-04-19,233.41046415482884,Actual,
2022-04-20,233.30316201082462,Actual,
2022-04-21,233.7508789366349,Actual,
2022-04-22,232.1800027845664,Actual,
2022-04-25,231.0532353156566,Actual,
2022-04-26,229.85931030925755,Actual,
2022-04-27,230.00225340402125,Actual,
2022-04-28,231.73476840350634,Actual,
2022-04-29,233.966068549699,Actual,
2022-05-02,234.60411965113974,Actual,
2022-05-03,235.1049641260842,Actual,
2022-05-04,233.30390639193146,Actual,
2022-05-05,232.76123259219744,Actual,
2022-05-06,231.97344884028922,Actual,
2022-05-09,231.35260124203808,Actual,
2022-05-10,231.1844574234533,Actual,
2022-05-11,230.71236684575615,Actual,
2022-05-12,228.73306703538037,Actual,
2022-05-13,229.4809772914979,Actual,
2022-05-16,228.4082342657581,Actual,
2022-05-17,228.64748112986925,Actual,
2022-05-18,230.72156379961922,Actual,
2022-05-19,229.80217920803278,Actual,
2022-05-20,227.27189168528645,Actual,
2022-05-23,226.98588746340636,Actual,
2022-05-24,228.08684709840492,Actual,
2022-05-25,230.04519455262553,Actual,
2022-05-26,228.8156449581731,Actual,
2022-05-27,229.31234418140963,Actual,
2022-05-30,228.84703372462957,Actual,
2022-05-31,228.74108537032544,Actual,
2022-06-01,231.38542871734248,Actual,
2022-06-02,229.88245838894733,Actual,
2022-06-03,230.13619805044192,Actual,
2022-06-06,230.60389122220732,Actual,
2022-06-07,231.6896775471467,Actual,
2022-06-08,231.78766070061758,Actual,
2022-06-09,232.0957112401217,Actual,
2022-06-10,231.70406267269988,Actual,
2022-06-13,231.973189613945,Actual,
2022-06-14,231.6299973384476,Actual,
2022-06-15,232.25156922830365,Actual,
2022-06-16,231.88195889226,Actual,
2022-06-17,232.2590592861622,Actual,
2022-06-20,232.2297964724772,Actual,
2022-06-21,233.35584672324939,Actual,
2022-06-22,233.3044529996609,Actual,
2022-06-23,231.531420531454,Actual,
2022-06-24,232.793342032168,Actual,
2022-06-27,231.88760973130536,Actual,
2022-06-28,231.23384339265655,Actual,
2022-06-29,230.63818209861307,Actual,
2022-06-30,232.01262019178387,Actual,
2022-07-01,229.87694597780518,Actual,
2022-07-04,233.01469451146517,Actual,
2022-07-05,234.07075132053123,Actual,
2022-07-06,234.29399023466038,Actual,
2022-07-07,234.2390962340441,Actual,
2022-07-08,234.52465030890176,Actual,
2022-07-11,235.04577273728108,Actual,
2022-07-12,235.69098832323115,Actual,
2022-07-13,236.2465927892346,Actual,
2022-07-14,236.33617347048983,Actual,
2022-07-15,236.1388350501825,Actual,
2022-07-18,235.98756176652898,Actual,
2022-07-19,235.79265348617633,Actual,
2022-07-20,236.9264235830434,Actual,
2022-07-21,237.51998030532425,Actual,
2022-07-22,234.57959167065997,Actual,
2022-07-25,235.23549244718976,Actual,
2022-07-26,235.4302286419085,Actual,
2022-07-27,235.4115198854626,Actual,
2022-07-28,235.02300143237372,Actual,
2022-07-29,236.14711415235973,Actual,
2022-08-01,237.09464061448259,Actual,
2022-08-02,236.32176294665896,Actual,
2022-08-03,236.7288152337835,Actual,
2022-08-04,235.75715849924222,Actual,
2022-08-05,234.37754033445327,Actual,
2022-08-08,233.75082310986332,Actual,
2022-08-09,234.61321658224608,Actual,
2022-08-10,235.56634162762217,Actual,
2022-08-11,236.07942704771946,Actual,
2022-08-12,236.80452283456748,Actual,
2022-08-15,237.32070112168242,Actual,
2022-08-16,236.67921952645946,Actual,
2022-08-17,237.1111420711334,Actual,
2022-08-18,237.91155159636108,Actual,
2022-08-19,238.66584292617466,Actual,
2022-08-22,239.8547562976493,Actual,
2022-08-23,240.56306014485034,Actual,
2022-08-24,240.91450835239192,Actual,
2022-08-25,241.98465859070836,Actual,
2022-08-26,241.95813733145928,Actual,
2022-08-29,241.0762626802316,Actual,
2022-08-30,240.91319571628782,Actual,
2022-08-31,240.16829307148137,Actual,
2022-09-01,239.49311479650697,Actual,
2022-09-02,239.34859612579146,Actual,
2022-09-05,238.5561762047915,Actual,
2022-09-06,238.24821467515247,Actual,
2022-09-07,236.3546000081987,Actual,
2022-09-08,236.56789371557164,Actual,
2022-09-09,236.56909919093385,Actual,
2022-09-12,235.75201055986565,Actual,
2022-09-13,236.41125622829807,Actual,
2022-09-14,237.34882636592465,Actual,
2022-09-15,235.74126650155566,Actual,
2022-09-16,234.97854172298946,Actual,
2022-09-19,234.20939937320213,Actual,
2022-09-20,233.26949627209328,Actual,
2022-09-21,234.098971114025,Actual,
2022-09-22,233.9051449752522,Actual,
2022-09-23,233.6406301339416,Actual,
2022-09-26,231.63676776953486,Actual,
2022-09-27,232.27218579974408,Actual,
2022-09-28,231.0329274048906,Actual,
2022-09-29,231.09286003515692,Actual,
2022-09-30,231.3702369731151,Actual,
2022-10-03,232.73089556895377,Actual,
2022-10-04,231.42207516983467,Actual,
2022-10-05,228.40256301401382,Actual,
2022-10-06,228.58641255876753,Actual,
2022-10-07,230.3869237402784,Actual,
2022-10-10,231.62587009321783,Actual,
2022-10-11,231.83552950849247,Actual,
2022-10-12,231.34389332286042,Actual,
2022-10-13,232.15101591949772,Actual,
2022-10-14,231.17746971979324,Actual,
2022-10-17,231.65382748914948,Actual,
2022-10-18,232.15929764831608,Actual,
2022-10-19,233.21950755581497,Actual,
2022-10-20,235.97916759472605,Actual,
2022-10-21,236.3715835619048,Actual,
2022-10-24,235.8626199361973,Actual,
2022-10-25,235.83704562400533,Actual,
2022-10-26,234.0679697191162,Actual,
2022-10-27,233.37325658802712,Actual,
2022-10-28,232.963974149914,Actual,
2022-10-31,232.43988575197943,Actual,
2022-11-01,232.59224062401316,Actual,
2022-11-02,231.76982069163097,Actual,
2022-11-03,232.89085135895544,Actual,
2022-11-04,232.89105842387363,Actual,
2022-11-07,232.88175810273503,Actual,
2022-11-08,232.5538633862221,Actual,
2022-11-09,232.7090540700811,Actual,
2022-11-10,233.5341523347487,Actual,
2022-11-11,232.66702211903782,Actual,
2022-11-14,232.00890562996256,Actual,
2022-11-15,231.70517960118588,Actual,
2022-11-16,230.35930867771268,Actual,
2022-11-17,229.5400508179912,Actual,
2022-11-18,229.06382994444652,Actual,
2022-11-21,229.93821912515924,Actual,
2022-11-22,230.20078045416116,Actual,
2022-11-23,230.3943703655287,Actual,
2022-11-24,231.2452683276967,Actual,
2022-11-25,231.1078965392973,Actual,
2022-11-28,231.49836138922618,Actual,
2022-11-29,231.39513963629366,Actual,
2022-11-30,231.66050198569332,Actual,
2022-12-01,231.07774332808174,Actual,
2022-12-02,228.6389261698053,Actual,
2022-12-05,228.50464700761898,Actual,
2022-12-06,229.9273951437189,Actual,
2022-12-07,230.85361054596052,Actual,
2022-12-08,231.8190080305517,Actual,
2022-12-09,233.0551387523579,Actual,
2022-12-12,233.14379634331934,Actual,
2022-12-13,233.34111205072492,Actual,
2022-12-14,232.72346015529058,Actual,
2022-12-15,232.40738729926352,Actual,
2022-12-16,233.02315844903467,Actual,
2022-12-19,234.2270428862035,Actual,
2022-12-20,234.0875966105225,Actual,
2022-12-21,233.63740734567108,Actual,
2022-12-22,233.63793530452767,Actual,
2022-12-23,234.23914205345676,Actual,
2022-12-26,232.79528723732324,Actual,
2022-12-27,230.49910628418598,Actual,
2022-12-28,229.94856943469443,Actual,
2022-12-29,228.72785700878026,Actual,
2022-12-30,228.21971681113297,Actual,
2023-01-02,228.0719364923155,Actual,
2023-01-03,227.61868808329245,Actual,
2023-01-04,229.07115561776322,Actual,
2023-01-05,229.39790038236555,Actual,
2023-01-06,229.69837474197635,Actual,
2023-01-09,230.32058188601977,Actual,
2023-01-10,229.181748768239,Actual,
2023-01-11,230.22086055565927,Actual,
2023-01-12,230.14509626912383,Actual,
2023-01-13,230.81557688636502,Actual,
2023-01-16,229.7437196533249,Actual,
2023-01-17,228.1899608873088,Actual,
